loan_amnt,term,int_rate,home_ownership,annual_inc,verification_status,repay_fail
10950.0,36 months,7.29,OWN,34000.0,Not Verified,0
9000.0,36 months,11.34,RENT,18500.0,Not Verified,1
10400.0,36 months,5.79,MORTGAGE,85000.0,Not Verified,0
3200.0,60 months,18.67,RENT,18000.0,Source Verified,1
20000.0,60 months,16.82,RENT,41356.8,Verified,0
10000.0,60 months,10.38,OWN,78000.0,Verified,0
6625.0,36 months,11.22,MORTGAGE,88000.0,Not Verified,0
9600.0,36 months,12.18,RENT,45000.0,Not Verified,0
17000.0,36 months,10.99,MORTGAGE,75000.0,Not Verified,1
5000.0,36 months,7.51,MORTGAGE,115000.0,Source Verified,0
25000.0,36 months,10.08,MORTGAGE,225000.0,Verified,0
35000.0,60 months,11.49,MORTGAGE,71516.0,Verified,0
1500.0,36 months,10.99,RENT,31500.0,Source Verified,0
6400.0,36 months,10.75,RENT,21600.0,Source Verified,1
10000.0,36 months,10.99,MORTGAGE,109800.0,Not Verified,0
10000.0,36 months,15.28,MORTGAGE,90000.0,Not Verified,0
7500.0,36 months,11.14,RENT,178008.0,Not Verified,0
3025.0,36 months,9.99,RENT,80000.0,Source Verified,0
4800.0,36 months,13.49,RENT,65004.0,Source Verified,0
16000.0,36 months,9.88,RENT,120000.0,Not Verified,1
5000.0,36 months,6.03,MORTGAGE,72000.0,Not Verified,0
15000.0,36 months,18.64,OWN,48000.0,Verified,0
15000.0,60 months,15.95,MORTGAGE,50000.0,Source Verified,0
9000.0,36 months,12.42,RENT,65000.0,Not Verified,0
6000.0,36 months,10.99,RENT,55000.0,Not Verified,0
25000.0,36 months,15.65,MORTGAGE,128000.0,Verified,0
25000.0,36 months,13.35,RENT,79632.0,Verified,0
5550.0,36 months,15.37,MORTGAGE,45300.0,Not Verified,0
3600.0,36 months,5.99,MORTGAGE,80000.0,Not Verified,0
9450.0,60 months,10.74,RENT,65004.0,Not Verified,0
2000.0,36 months,14.84,MORTGAGE,21600.0,Not Verified,0
10000.0,36 months,7.49,MORTGAGE,94000.0,Verified,0
35000.0,60 months,18.79,OWN,130000.0,Verified,0
17400.0,36 months,11.71,RENT,133000.0,Source Verified,0
5700.0,36 months,7.66,RENT,46000.0,Source Verified,0
20000.0,60 months,14.17,RENT,43000.0,Verified,1
6000.0,36 months,7.29,MORTGAGE,70000.0,Not Verified,0
30000.0,60 months,12.42,MORTGAGE,100000.0,Verified,0
7500.0,36 months,13.3,RENT,30000.0,Not Verified,1
3250.0,36 months,9.99,RENT,12000.0,Source Verified,0
18000.0,60 months,13.61,RENT,129996.0,Source Verified,0
8000.0,36 months,10.59,MORTGAGE,48000.0,Not Verified,0
3600.0,36 months,7.49,MORTGAGE,40000.0,Source Verified,0
20000.0,60 months,11.99,MORTGAGE,83000.0,Not Verified,0
15000.0,36 months,14.09,RENT,54996.0,Source Verified,0
2650.0,60 months,15.28,MORTGAGE,41280.0,Not Verified,0
7600.0,36 months,7.51,MORTGAGE,84000.0,Not Verified,0
15000.0,36 months,11.12,RENT,90000.0,Source Verified,0
20000.0,60 months,16.07,MORTGAGE,122800.0,Verified,0
4000.0,36 months,14.74,MORTGAGE,26004.0,Not Verified,0
18000.0,36 months,13.16,RENT,45150.0,Source Verified,0
8000.0,36 months,16.77,MORTGAGE,60000.0,Source Verified,0
6500.0,36 months,13.17,RENT,42000.0,Verified,0
3900.0,36 months,5.99,MORTGAGE,73909.0,Not Verified,0
5000.0,36 months,16.02,RENT,94000.0,Source Verified,0
2800.0,36 months,14.42,OWN,54000.0,Not Verified,0
28000.0,60 months,13.99,MORTGAGE,200000.0,Verified,0
1000.0,36 months,13.49,RENT,50000.0,Source Verified,0
15000.0,36 months,6.99,MORTGAGE,84000.0,Source Verified,0
4325.0,36 months,7.74,OWN,95327.44,Not Verified,0
6000.0,60 months,7.29,RENT,60000.0,Not Verified,0
12000.0,36 months,13.57,MORTGAGE,98004.0,Verified,0
18000.0,60 months,19.03,RENT,90240.0,Verified,0
16000.0,60 months,15.99,RENT,37000.0,Not Verified,0
13000.0,60 months,10.74,MORTGAGE,82500.0,Source Verified,0
5000.0,36 months,8.0,MORTGAGE,119000.0,Source Verified,0
6000.0,36 months,15.27,MORTGAGE,66000.0,Verified,1
2800.0,36 months,6.99,RENT,47000.0,Source Verified,0
8400.0,36 months,15.31,MORTGAGE,75000.0,Verified,1
12000.0,60 months,15.21,MORTGAGE,61240.0,Not Verified,1
13200.0,60 months,16.4,MORTGAGE,87000.0,Verified,0
14000.0,36 months,6.99,MORTGAGE,72000.0,Source Verified,0
8500.0,36 months,12.53,MORTGAGE,43000.0,Not Verified,1
6075.0,36 months,11.86,OWN,37000.0,Not Verified,0
7000.0,36 months,18.3,RENT,40320.0,Source Verified,0
9000.0,36 months,10.59,RENT,40000.0,Source Verified,0
12000.0,36 months,12.98,MORTGAGE,90000.0,Verified,0
20000.0,60 months,19.04,MORTGAGE,120000.0,Verified,0
10000.0,60 months,20.25,OWN,35000.0,Source Verified,0
4000.0,36 months,12.53,RENT,81996.0,Not Verified,0
12000.0,60 months,15.99,RENT,83004.0,Verified,0
1450.0,36 months,5.79,RENT,21600.0,Source Verified,0
20000.0,60 months,11.86,RENT,68000.0,Verified,0
17000.0,60 months,11.49,RENT,60000.0,Verified,1
5000.0,36 months,16.77,MORTGAGE,82000.0,Verified,0
8000.0,36 months,10.62,RENT,60000.0,Not Verified,0
12000.0,60 months,13.06,RENT,60000.0,Verified,1
14400.0,36 months,15.96,MORTGAGE,78000.0,Not Verified,0
7000.0,36 months,12.69,RENT,35000.0,Source Verified,0
7000.0,36 months,10.99,RENT,75000.0,Source Verified,0
8400.0,60 months,15.95,RENT,30204.0,Source Verified,1
15000.0,60 months,18.17,MORTGAGE,38400.0,Source Verified,1
8000.0,36 months,12.42,RENT,95000.0,Verified,0
20000.0,36 months,11.11,RENT,64700.0,Verified,0
24000.0,60 months,17.88,MORTGAGE,302000.0,Verified,0
15600.0,60 months,15.96,RENT,43000.0,Not Verified,0
9600.0,36 months,7.9,RENT,54000.0,Source Verified,0
6000.0,36 months,15.62,MORTGAGE,73000.0,Not Verified,0
25000.0,36 months,15.95,MORTGAGE,120000.0,Verified,0
12025.0,60 months,10.36,MORTGAGE,105997.0,Verified,0
6000.0,60 months,7.29,RENT,67500.0,Not Verified,0
4500.0,36 months,11.12,MORTGAGE,58200.0,Not Verified,0
4000.0,36 months,10.99,RENT,39996.0,Not Verified,0
10000.0,36 months,14.72,RENT,95000.0,Not Verified,0
10000.0,36 months,10.0,MORTGAGE,72000.0,Source Verified,0
6000.0,36 months,11.83,RENT,22500.0,Not Verified,0
11450.0,36 months,8.49,RENT,40000.0,Source Verified,0
15000.0,60 months,18.39,MORTGAGE,63996.0,Not Verified,0
6575.0,36 months,6.99,RENT,86000.0,Source Verified,0
6000.0,36 months,8.94,RENT,70000.0,Not Verified,0
7500.0,36 months,14.43,MORTGAGE,49920.0,Not Verified,0
7500.0,36 months,10.37,RENT,21996.0,Source Verified,0
3000.0,36 months,10.36,RENT,93600.0,Source Verified,0
2500.0,36 months,15.21,OWN,24000.0,Source Verified,0
5750.0,36 months,13.79,MORTGAGE,52000.0,Verified,0
18000.0,60 months,10.36,RENT,55000.0,Not Verified,0
2500.0,60 months,18.17,RENT,52000.0,Source Verified,0
14400.0,36 months,9.07,RENT,85000.0,Verified,0
1600.0,36 months,7.88,MORTGAGE,45600.0,Not Verified,0
13100.0,60 months,15.23,MORTGAGE,78000.0,Source Verified,0
4800.0,36 months,14.79,RENT,36000.0,Not Verified,1
7800.0,36 months,12.84,RENT,72000.0,Not Verified,0
14400.0,36 months,5.79,MORTGAGE,125000.0,Source Verified,0
2000.0,36 months,10.75,RENT,30000.0,Source Verified,0
21000.0,60 months,15.95,MORTGAGE,102000.0,Verified,0
5500.0,36 months,16.89,RENT,34000.0,Source Verified,0
25000.0,60 months,13.98,RENT,130000.0,Verified,0
8000.0,36 months,9.88,RENT,60000.0,Not Verified,0
11600.0,36 months,11.99,MORTGAGE,58000.0,Source Verified,0
5000.0,36 months,11.71,MORTGAGE,170000.0,Source Verified,0
1450.0,36 months,15.58,RENT,30000.0,Not Verified,0
14500.0,36 months,12.73,OWN,55000.0,Not Verified,0
8000.0,36 months,12.84,OWN,74004.0,Not Verified,0
7200.0,36 months,10.65,MORTGAGE,105000.0,Not Verified,0
12000.0,36 months,14.82,MORTGAGE,38000.0,Not Verified,0
28000.0,36 months,16.49,MORTGAGE,240000.0,Source Verified,0
24250.0,36 months,18.3,RENT,56000.0,Not Verified,0
4800.0,60 months,14.59,MORTGAGE,65000.0,Not Verified,0
14000.0,36 months,12.42,RENT,40000.0,Verified,0
5500.0,36 months,10.99,RENT,48880.0,Not Verified,0
10000.0,60 months,14.83,MORTGAGE,70000.0,Not Verified,0
10000.0,36 months,17.39,MORTGAGE,200000.0,Verified,1
4800.0,60 months,16.77,RENT,29750.0,Not Verified,0
10500.0,36 months,6.99,MORTGAGE,70000.0,Verified,0
5000.0,36 months,9.25,RENT,39000.0,Source Verified,0
5000.0,36 months,5.79,MORTGAGE,130000.0,Source Verified,0
20000.0,36 months,14.17,MORTGAGE,115000.0,Verified,1
10000.0,60 months,11.49,RENT,31000.0,Source Verified,0
6400.0,60 months,7.14,RENT,60000.0,Source Verified,0
6000.0,36 months,8.63,RENT,39000.0,Not Verified,0
11975.0,36 months,9.99,RENT,30000.0,Source Verified,0
6000.0,36 months,9.99,RENT,33000.0,Not Verified,1
7500.0,60 months,14.91,MORTGAGE,48000.0,Source Verified,0
25000.0,36 months,15.95,RENT,160000.0,Verified,0
10000.0,60 months,10.37,RENT,31200.0,Not Verified,0
10000.0,36 months,5.79,RENT,60000.0,Source Verified,0
10000.0,36 months,7.66,RENT,64900.0,Not Verified,0
5500.0,36 months,15.05,RENT,43004.0,Not Verified,0
20000.0,36 months,15.31,RENT,120000.0,Not Verified,0
24000.0,36 months,16.77,OWN,103000.0,Verified,0
3000.0,36 months,5.99,MORTGAGE,60000.0,Not Verified,0
16000.0,36 months,12.42,MORTGAGE,75000.0,Not Verified,0
5000.0,36 months,7.51,MORTGAGE,50400.0,Verified,0
4200.0,36 months,10.99,MORTGAGE,30873.6,Source Verified,0
6000.0,36 months,13.99,RENT,40000.0,Source Verified,0
24000.0,36 months,17.14,RENT,53000.0,Verified,0
1700.0,36 months,10.75,MORTGAGE,90000.0,Not Verified,0
3600.0,36 months,14.79,MORTGAGE,76000.0,Not Verified,0
15000.0,36 months,10.99,MORTGAGE,59700.0,Source Verified,0
14000.0,36 months,10.62,RENT,44049.6,Not Verified,0
3600.0,36 months,7.68,MORTGAGE,60000.0,Source Verified,0
6000.0,36 months,5.42,RENT,185000.0,Source Verified,0
10000.0,36 months,10.95,MORTGAGE,72000.0,Source Verified,0
11000.0,36 months,11.71,RENT,42000.0,Verified,0
12700.0,36 months,7.29,MORTGAGE,50400.0,Verified,0
5000.0,36 months,12.42,RENT,48879.0,Not Verified,0
9800.0,60 months,15.21,MORTGAGE,75996.0,Verified,0
8000.0,36 months,10.37,RENT,180000.0,Source Verified,0
24000.0,36 months,12.87,OWN,80000.0,Not Verified,0
6000.0,36 months,10.2,MORTGAGE,62677.0,Not Verified,0
4000.0,60 months,16.32,RENT,49000.0,Verified,0
1000.0,36 months,7.29,RENT,29000.0,Not Verified,0
7750.0,36 months,13.23,MORTGAGE,100000.0,Not Verified,1
12000.0,36 months,10.75,MORTGAGE,128899.92,Verified,1
2650.0,36 months,7.4,RENT,10000.0,Not Verified,1
20000.0,60 months,16.4,OWN,65000.0,Source Verified,1
3000.0,36 months,6.76,MORTGAGE,60000.0,Not Verified,0
6000.0,36 months,10.74,MORTGAGE,50000.0,Not Verified,0
12000.0,36 months,14.72,OWN,56000.0,Not Verified,0
3500.0,36 months,7.88,MORTGAGE,48000.0,Not Verified,0
15000.0,36 months,14.27,RENT,70000.0,Source Verified,0
7000.0,36 months,16.07,RENT,40000.0,Not Verified,0
20000.0,36 months,12.42,RENT,77000.0,Verified,0
15550.0,36 months,11.71,RENT,54000.0,Verified,0
8575.0,36 months,14.65,RENT,55000.0,Source Verified,0
4800.0,36 months,5.42,RENT,35000.0,Not Verified,0
10625.0,36 months,6.62,RENT,33000.0,Verified,0
24000.0,60 months,7.88,OWN,85000.0,Verified,0
28000.0,36 months,10.65,MORTGAGE,180000.0,Verified,0
13000.0,60 months,10.38,MORTGAGE,44400.0,Not Verified,1
25000.0,36 months,11.36,RENT,56952.0,Source Verified,0
25000.0,60 months,12.69,MORTGAGE,75000.0,Source Verified,0
6000.0,36 months,11.86,RENT,81000.0,Source Verified,1
10000.0,36 months,7.29,MORTGAGE,50000.0,Not Verified,0
10000.0,36 months,9.91,RENT,34000.0,Source Verified,0
10000.0,36 months,8.59,MORTGAGE,57504.0,Not Verified,0
3000.0,36 months,10.74,RENT,47000.0,Source Verified,0
12250.0,36 months,14.59,RENT,30000.0,Not Verified,0
3000.0,36 months,9.32,OTHER,29666.0,Verified,0
6000.0,36 months,11.86,MORTGAGE,68004.0,Not Verified,0
12000.0,60 months,14.27,MORTGAGE,42000.0,Source Verified,1
5600.0,36 months,13.49,MORTGAGE,120000.0,Verified,0
15000.0,36 months,15.65,RENT,80000.0,Verified,0
29850.0,36 months,18.25,RENT,59700.0,Verified,0
4000.0,36 months,15.2,OWN,68400.0,Not Verified,0
10750.0,36 months,15.37,RENT,41000.0,Source Verified,0
5000.0,36 months,15.23,RENT,50000.0,Source Verified,1
10000.0,36 months,6.03,MORTGAGE,80000.0,Not Verified,0
6000.0,60 months,16.32,OWN,31200.0,Source Verified,0
10000.0,36 months,15.96,RENT,280000.0,Source Verified,0
14000.0,36 months,7.49,MORTGAGE,96000.0,Verified,0
7000.0,60 months,6.17,MORTGAGE,52416.0,Verified,0
20000.0,60 months,15.96,RENT,104000.0,Verified,1
8000.0,36 months,7.14,MORTGAGE,55000.0,Verified,0
12000.0,36 months,13.06,MORTGAGE,73000.0,Source Verified,0
6000.0,36 months,14.42,MORTGAGE,61200.0,Not Verified,0
22000.0,36 months,13.92,MORTGAGE,75000.0,Not Verified,0
10000.0,36 months,12.53,MORTGAGE,65000.0,Not Verified,0
5000.0,36 months,7.68,MORTGAGE,40308.0,Not Verified,0
10000.0,36 months,14.84,RENT,99996.0,Source Verified,0
12000.0,60 months,16.02,RENT,38000.0,Not Verified,0
24000.0,36 months,6.54,MORTGAGE,130104.0,Verified,0
20000.0,60 months,10.99,MORTGAGE,120000.0,Verified,0
35000.0,36 months,8.9,MORTGAGE,106000.0,Verified,0
4000.0,36 months,10.36,MORTGAGE,40000.0,Not Verified,0
21200.0,60 months,13.99,MORTGAGE,78424.06,Verified,1
7200.0,60 months,18.67,RENT,99000.0,Source Verified,0
4800.0,36 months,12.69,RENT,51000.0,Verified,0
7500.0,36 months,13.22,MORTGAGE,44500.0,Not Verified,1
2000.0,36 months,10.74,OWN,86004.0,Not Verified,0
3200.0,36 months,15.28,RENT,18996.0,Verified,1
3000.0,36 months,11.03,RENT,40000.0,Not Verified,0
10000.0,36 months,16.49,RENT,60000.0,Source Verified,0
9000.0,36 months,9.99,MORTGAGE,90300.0,Verified,1
30000.0,60 months,21.28,MORTGAGE,92000.0,Source Verified,0
12000.0,60 months,10.37,MORTGAGE,57000.0,Not Verified,0
10000.0,36 months,6.17,RENT,50004.0,Source Verified,0
9500.0,36 months,8.9,RENT,20000.0,Source Verified,0
6000.0,36 months,13.04,RENT,32496.0,Not Verified,0
6400.0,36 months,7.88,MORTGAGE,52000.0,Verified,0
4000.0,36 months,12.99,RENT,42500.0,Source Verified,0
16000.0,36 months,7.9,MORTGAGE,117996.0,Verified,0
12000.0,60 months,15.28,RENT,60000.0,Source Verified,0
13000.0,36 months,8.94,RENT,60000.0,Not Verified,0
11200.0,36 months,14.5,RENT,60000.0,Not Verified,1
7000.0,36 months,17.88,OWN,75996.0,Not Verified,1
20000.0,60 months,14.17,MORTGAGE,65600.0,Verified,0
30000.0,60 months,13.49,MORTGAGE,60000.0,Verified,0
6000.0,36 months,13.49,MORTGAGE,45516.0,Verified,0
12000.0,36 months,13.49,MORTGAGE,40000.0,Verified,0
5000.0,36 months,11.12,RENT,48000.0,Verified,0
9000.0,36 months,5.99,MORTGAGE,65004.0,Source Verified,0
20000.0,36 months,8.9,MORTGAGE,68000.0,Verified,0
9075.0,36 months,7.49,MORTGAGE,85000.0,Not Verified,0
6000.0,36 months,16.45,MORTGAGE,70000.0,Source Verified,1
6400.0,60 months,10.0,RENT,47400.0,Source Verified,1
9000.0,60 months,9.99,MORTGAGE,146760.0,Verified,0
6000.0,60 months,17.14,MORTGAGE,30000.0,Source Verified,0
4800.0,36 months,11.49,RENT,34000.0,Source Verified,0
10000.0,36 months,14.42,RENT,60000.0,Not Verified,1
18000.0,60 months,15.99,MORTGAGE,40518.0,Verified,0
15000.0,36 months,9.88,MORTGAGE,48000.0,Not Verified,0
6000.0,36 months,16.49,RENT,72000.0,Verified,0
13500.0,60 months,17.99,RENT,26500.0,Verified,1
9000.0,36 months,10.37,RENT,57500.0,Verified,0
25000.0,60 months,15.99,OWN,90000.0,Verified,1
4000.0,36 months,5.99,MORTGAGE,58075.0,Not Verified,0
1000.0,36 months,11.71,RENT,100000.0,Source Verified,0
4200.0,36 months,11.58,MORTGAGE,32000.0,Source Verified,0
1925.0,36 months,6.03,OWN,30000.0,Not Verified,0
11800.0,36 months,6.92,RENT,40000.0,Verified,0
5000.0,60 months,15.99,RENT,42000.0,Not Verified,0
3500.0,60 months,15.57,MORTGAGE,66500.0,Not Verified,0
3375.0,60 months,17.99,OWN,21403.44,Not Verified,0
15000.0,36 months,13.72,RENT,65000.0,Source Verified,0
10000.0,60 months,8.9,MORTGAGE,76728.0,Verified,0
21000.0,36 months,7.49,MORTGAGE,90000.0,Verified,0
5000.0,36 months,15.7,RENT,36000.0,Not Verified,1
4500.0,60 months,14.83,MORTGAGE,70000.0,Source Verified,0
2400.0,36 months,12.22,RENT,41600.0,Not Verified,0
15000.0,36 months,9.99,RENT,100000.0,Not Verified,1
10000.0,36 months,5.42,MORTGAGE,115000.0,Not Verified,0
6500.0,36 months,10.99,MORTGAGE,55605.0,Not Verified,0
25000.0,60 months,16.82,MORTGAGE,90200.0,Verified,0
8500.0,36 months,6.92,MORTGAGE,60000.0,Not Verified,0
10000.0,36 months,8.49,MORTGAGE,68000.0,Source Verified,0
15000.0,36 months,6.91,MORTGAGE,105201.0,Verified,0
11000.0,36 months,7.14,MORTGAGE,126000.0,Not Verified,0
20000.0,36 months,13.8,RENT,65000.0,Verified,0
10000.0,36 months,9.32,RENT,23700.0,Verified,0
10000.0,36 months,5.42,RENT,42000.0,Not Verified,0
11100.0,36 months,13.47,MORTGAGE,58000.0,Verified,1
16000.0,60 months,15.58,MORTGAGE,101004.0,Verified,0
5500.0,60 months,11.86,MORTGAGE,52000.0,Not Verified,0
4000.0,36 months,13.43,RENT,21000.0,Verified,0
2800.0,36 months,7.66,OWN,37000.0,Source Verified,0
10000.0,36 months,12.18,MORTGAGE,64500.0,Not Verified,0
8800.0,36 months,7.49,MORTGAGE,64000.0,Source Verified,0
8000.0,60 months,15.95,RENT,130000.0,Source Verified,0
12000.0,60 months,11.86,MORTGAGE,95000.0,Verified,0
12000.0,36 months,8.94,MORTGAGE,45000.0,Not Verified,0
4000.0,36 months,16.77,MORTGAGE,45000.0,Not Verified,0
4800.0,60 months,16.45,OWN,40000.0,Not Verified,1
6500.0,36 months,7.75,OWN,48000.0,Not Verified,0
2000.0,36 months,7.66,RENT,44000.0,Source Verified,0
16000.0,60 months,12.42,MORTGAGE,77000.0,Source Verified,0
8000.0,36 months,7.29,RENT,30996.0,Source Verified,0
6000.0,36 months,14.22,RENT,36250.0,Not Verified,0
16000.0,60 months,15.99,MORTGAGE,38000.0,Not Verified,0
10000.0,60 months,12.68,MORTGAGE,60000.0,Not Verified,0
20000.0,36 months,6.99,MORTGAGE,96000.0,Not Verified,0
9925.0,36 months,6.62,RENT,24000.0,Source Verified,0
6000.0,36 months,7.88,MORTGAGE,90000.0,Not Verified,0
20000.0,60 months,17.8,MORTGAGE,67000.0,Verified,1
30000.0,60 months,18.25,MORTGAGE,65000.0,Verified,0
30000.0,36 months,15.99,RENT,90000.0,Verified,0
12000.0,60 months,19.42,MORTGAGE,56004.0,Not Verified,0
13000.0,36 months,6.17,RENT,49000.0,Verified,0
16500.0,36 months,16.45,OWN,96000.0,Not Verified,1
17000.0,36 months,11.26,MORTGAGE,65004.0,Verified,0
2100.0,36 months,6.39,RENT,40000.0,Not Verified,0
4000.0,36 months,15.23,MORTGAGE,42000.0,Not Verified,1
6000.0,36 months,8.94,RENT,59785.01,Not Verified,0
2500.0,36 months,20.86,MORTGAGE,45600.0,Not Verified,1
8800.0,36 months,7.29,MORTGAGE,103000.0,Not Verified,0
14400.0,60 months,18.39,MORTGAGE,82296.0,Source Verified,0
15000.0,36 months,10.65,MORTGAGE,85000.0,Verified,0
14500.0,36 months,13.85,MORTGAGE,153000.0,Not Verified,0
25000.0,60 months,14.91,MORTGAGE,80000.0,Verified,0
18500.0,36 months,7.66,RENT,38000.0,Source Verified,0
3600.0,36 months,7.51,MORTGAGE,39996.0,Not Verified,0
3600.0,36 months,5.99,MORTGAGE,50000.0,Not Verified,0
23400.0,60 months,21.67,RENT,55000.0,Verified,0
10375.0,60 months,8.9,MORTGAGE,50000.0,Not Verified,0
3100.0,60 months,13.98,MORTGAGE,51000.0,Not Verified,0
25000.0,36 months,10.62,RENT,387840.0,Not Verified,0
20000.0,36 months,12.53,MORTGAGE,90000.0,Not Verified,0
10000.0,36 months,5.99,MORTGAGE,141000.0,Not Verified,0
15000.0,36 months,15.31,MORTGAGE,50000.0,Not Verified,1
4000.0,36 months,6.54,RENT,45600.0,Not Verified,0
16275.0,60 months,12.69,MORTGAGE,50000.0,Source Verified,0
1800.0,36 months,12.61,RENT,45000.0,Source Verified,0
30000.0,60 months,18.64,MORTGAGE,68000.0,Verified,0
8000.0,36 months,12.84,RENT,65500.0,Verified,0
19750.0,60 months,18.25,RENT,40000.0,Verified,0
10000.0,60 months,11.12,MORTGAGE,44304.0,Verified,0
10800.0,36 months,9.76,RENT,82600.0,Not Verified,0
25000.0,60 months,21.74,RENT,57000.0,Verified,1
7200.0,60 months,12.99,RENT,30000.0,Source Verified,0
25000.0,36 months,15.65,MORTGAGE,67000.0,Not Verified,0
3600.0,60 months,20.25,MORTGAGE,55000.0,Not Verified,0
2000.0,36 months,14.22,RENT,21000.0,Not Verified,0
10000.0,60 months,12.23,RENT,38400.0,Source Verified,0
4000.0,36 months,7.9,MORTGAGE,39000.0,Not Verified,1
15000.0,60 months,6.91,OWN,90000.0,Source Verified,0
33000.0,60 months,18.64,RENT,66000.0,Verified,0
10000.0,36 months,10.0,RENT,65000.0,Verified,0
11000.0,36 months,11.99,MORTGAGE,85000.0,Verified,0
20500.0,60 months,15.99,MORTGAGE,73200.0,Verified,1
17000.0,60 months,10.99,RENT,50000.0,Source Verified,0
21850.0,60 months,17.27,MORTGAGE,50000.0,Verified,1
6500.0,36 months,10.96,RENT,44724.0,Not Verified,0
25000.0,60 months,22.06,RENT,180000.0,Source Verified,1
8000.0,36 months,7.88,MORTGAGE,70000.0,Source Verified,0
4800.0,36 months,13.98,RENT,38400.0,Source Verified,1
11025.0,36 months,10.59,RENT,60000.0,Not Verified,0
4000.0,36 months,10.62,MORTGAGE,74678.0,Not Verified,0
13200.0,60 months,17.27,RENT,26400.0,Source Verified,0
6000.0,60 months,15.95,MORTGAGE,90000.0,Source Verified,0
10000.0,36 months,7.51,RENT,100000.0,Verified,0
7125.0,36 months,7.51,MORTGAGE,33600.0,Not Verified,0
18750.0,60 months,17.27,MORTGAGE,250000.0,Verified,0
15000.0,36 months,6.91,MORTGAGE,118500.0,Source Verified,0
12000.0,36 months,13.3,MORTGAGE,44500.0,Not Verified,1
7050.0,36 months,12.23,RENT,25200.0,Not Verified,0
3500.0,36 months,8.59,RENT,12996.0,Not Verified,1
12000.0,36 months,8.49,RENT,54000.0,Verified,0
35000.0,36 months,8.9,MORTGAGE,125000.0,Verified,0
10000.0,60 months,6.17,OWN,30000.0,Verified,0
17900.0,36 months,7.9,RENT,65000.0,Verified,0
18000.0,36 months,10.99,OWN,76000.0,Not Verified,0
12000.0,60 months,12.42,MORTGAGE,39481.0,Not Verified,0
6500.0,60 months,11.49,MORTGAGE,75000.0,Not Verified,0
7800.0,36 months,13.11,MORTGAGE,42000.0,Not Verified,0
8000.0,60 months,10.38,RENT,63000.0,Not Verified,1
9000.0,36 months,12.36,MORTGAGE,140000.0,Not Verified,0
3500.0,36 months,15.31,RENT,69996.0,Not Verified,0
15000.0,60 months,16.07,RENT,56900.0,Not Verified,0
1500.0,36 months,7.29,OWN,10980.0,Source Verified,0
2000.0,36 months,8.38,RENT,22000.0,Not Verified,0
25000.0,60 months,18.3,OWN,60000.0,Verified,0
8400.0,36 months,13.99,RENT,51996.0,Not Verified,0
20000.0,60 months,16.77,MORTGAGE,170000.0,Verified,0
15000.0,36 months,12.99,MORTGAGE,370000.0,Verified,0
13000.0,36 months,7.88,MORTGAGE,56000.0,Not Verified,0
12000.0,36 months,16.29,RENT,81000.0,Not Verified,0
5600.0,36 months,7.9,RENT,70000.0,Not Verified,0
35000.0,60 months,23.59,RENT,100000.0,Verified,0
10000.0,60 months,7.51,RENT,46000.0,Source Verified,0
6500.0,36 months,9.38,MORTGAGE,75000.0,Not Verified,0
5000.0,60 months,16.45,OWN,48000.0,Verified,0
25000.0,60 months,10.59,MORTGAGE,43000.0,Verified,0
16000.0,60 months,11.49,RENT,47000.0,Verified,0
3200.0,36 months,11.49,MORTGAGE,61500.0,Not Verified,0
22000.0,36 months,10.74,RENT,52000.0,Verified,0
3400.0,60 months,16.4,OWN,14400.0,Source Verified,0
13600.0,36 months,15.62,MORTGAGE,65000.0,Verified,0
20000.0,36 months,11.11,MORTGAGE,85000.0,Verified,0
19000.0,36 months,7.05,RENT,54000.0,Verified,1
3375.0,36 months,14.83,MORTGAGE,45000.0,Verified,0
7800.0,60 months,11.11,MORTGAGE,37000.0,Not Verified,0
4800.0,60 months,18.25,RENT,66000.0,Source Verified,1
13000.0,36 months,7.29,OWN,40000.0,Not Verified,0
3700.0,36 months,7.74,RENT,62217.0,Verified,0
20000.0,36 months,14.22,MORTGAGE,62000.0,Not Verified,0
22000.0,60 months,11.71,RENT,46000.0,Verified,0
15000.0,36 months,11.48,MORTGAGE,75000.0,Not Verified,0
13250.0,60 months,13.49,RENT,45000.0,Verified,0
25000.0,60 months,12.61,MORTGAGE,150000.0,Verified,0
12000.0,36 months,15.76,MORTGAGE,100000.0,Not Verified,0
7000.0,36 months,12.21,RENT,15000.0,Not Verified,0
8000.0,36 months,8.9,OWN,19200.0,Not Verified,0
2000.0,36 months,11.71,OWN,34500.0,Not Verified,0
16000.0,60 months,13.43,MORTGAGE,85000.0,Source Verified,0
12000.0,36 months,6.03,MORTGAGE,34000.0,Verified,0
4000.0,36 months,14.22,MORTGAGE,250000.0,Not Verified,0
4000.0,36 months,8.88,MORTGAGE,79000.0,Not Verified,0
17200.0,36 months,17.49,RENT,90000.0,Verified,0
25000.0,36 months,10.75,MORTGAGE,134748.0,Verified,0
10000.0,60 months,11.99,OWN,36000.0,Source Verified,1
10750.0,36 months,11.11,OWN,49200.0,Not Verified,1
5000.0,36 months,14.84,RENT,29100.0,Source Verified,0
5175.0,36 months,11.99,MORTGAGE,90000.0,Source Verified,0
12800.0,36 months,14.11,RENT,90600.0,Not Verified,0
8000.0,36 months,16.45,MORTGAGE,72000.0,Not Verified,0
4000.0,36 months,11.36,MORTGAGE,90231.0,Not Verified,0
